"created_at","data"
2018-04-23 18:02:30,0.226
2018-04-23 18:02:41,0.225
2018-04-23 18:02:53,0.225
2018-04-23 18:03:04,0.225
2018-04-23 18:03:15,0.225
2018-04-23 18:03:26,0.225
2018-04-23 18:03:37,0.225
2018-04-23 18:03:48,0.225
2018-04-23 18:04:00,0.225
2018-04-23 18:04:12,0.225
2018-04-23 18:04:23,0.225
2018-04-23 18:04:34,0.225
2018-04-23 18:04:45,0.225
2018-04-23 18:04:56,0.225
2018-04-23 18:05:07,0.225
2018-04-23 18:05:18,0.225
2018-04-23 18:05:30,0.224
2018-04-23 18:05:42,0.225
2018-04-23 18:05:54,0.224
2018-04-23 18:06:10,0.224
2018-04-23 18:06:21,0.224
2018-04-23 18:06:33,0.224
2018-04-23 18:06:44,0.224
2018-04-23 18:06:55,0.224
2018-04-23 18:07:06,0.224
2018-04-23 18:07:17,0.224
2018-04-23 18:07:29,0.224
2018-04-23 18:07:40,0.224
2018-04-23 18:07:51,0.224
2018-04-23 18:08:02,0.224
2018-04-23 18:08:25,0.224
2018-04-23 18:08:36,0.224
2018-04-23 18:08:47,0.224
2018-04-23 18:08:57,0.224
2018-04-23 18:09:08,0.224
2018-04-23 18:09:20,0.224
2018-04-23 18:09:31,0.224
2018-04-23 18:09:41,0.224
2018-04-23 18:09:52,0.224
2018-04-23 18:10:03,0.223
2018-04-23 18:10:14,0.224
2018-04-23 18:10:25,0.224
2018-04-23 18:10:36,0.224
2018-04-23 18:10:47,0.223
2018-04-23 18:10:58,0.223
2018-04-23 18:11:09,0.223
2018-04-23 18:11:20,0.223
2018-04-23 18:11:31,0.223
2018-04-23 18:11:42,0.223
2018-04-23 18:11:54,0.223
2018-04-23 18:12:05,0.223
2018-04-23 18:12:17,0.223
2018-04-23 18:12:32,0.223
2018-04-23 18:12:44,0.222
2018-04-23 18:12:54,0.222
2018-04-23 18:13:05,0.222
2018-04-23 18:13:16,0.222
2018-04-23 18:13:27,0.222
2018-04-23 18:13:38,0.222
2018-04-23 18:13:49,0.222
2018-04-23 18:13:59,0.222
2018-04-23 18:14:11,0.222
2018-04-23 18:14:21,0.222
2018-04-23 18:14:33,0.222
2018-04-23 18:14:43,0.221
2018-04-23 18:14:54,0.221
2018-04-23 18:15:05,0.221
2018-04-23 18:15:17,0.221
2018-04-23 18:15:27,0.221
2018-04-23 18:15:38,0.221
2018-04-23 18:15:49,0.221
2018-04-23 18:16:00,0.221
2018-04-23 18:16:11,0.221
2018-04-23 18:16:22,0.221
2018-04-23 18:16:33,0.221
2018-04-23 18:16:44,0.221
2018-04-23 18:16:55,0.22
2018-04-23 18:17:06,0.22
2018-04-23 18:17:16,0.219
2018-04-23 18:17:27,0.219
2018-04-23 18:17:38,0.219
2018-04-23 18:17:49,0.218
2018-04-23 18:18:00,0.218
2018-04-23 18:18:11,0.218
2018-04-23 18:18:22,0.218
2018-04-23 18:18:33,0.218
2018-04-23 18:18:44,0.218
2018-04-23 18:18:54,0.218
2018-04-23 18:19:05,0.218
2018-04-23 18:19:16,0.218
2018-04-23 18:19:27,0.218
2018-04-23 18:19:38,0.218
2018-04-23 18:19:49,0.217
2018-04-23 18:20:00,0.217
2018-04-23 18:20:11,0.217
2018-04-23 18:20:21,0.217
2018-04-23 18:20:42,0.217
2018-04-23 18:20:53,0.217
2018-04-23 18:21:04,0.217
2018-04-23 18:21:14,0.217
2018-04-23 18:21:25,0.217
2018-04-23 18:21:36,0.217
2018-04-23 18:21:47,0.217
2018-04-23 18:21:57,0.217
2018-04-23 18:22:08,0.217
2018-04-23 18:22:19,0.217
2018-04-23 18:22:29,0.217
2018-04-23 18:22:40,0.217
2018-04-23 18:22:51,0.217
2018-04-23 18:23:01,0.217
2018-04-23 18:23:12,0.217
2018-04-23 18:23:22,0.217
2018-04-23 18:23:33,0.217
2018-04-23 18:23:44,0.216
2018-04-23 18:23:54,0.216
2018-04-23 18:24:05,0.216
2018-04-23 18:24:15,0.217
2018-04-23 18:24:26,0.216
2018-04-23 18:24:36,0.217
2018-04-23 18:24:47,0.216
2018-04-23 18:24:58,0.216
2018-04-23 18:25:08,0.216
2018-04-23 18:25:19,0.216
2018-04-23 18:25:30,0.216
2018-04-23 18:25:40,0.216
2018-04-23 18:25:51,0.216
2018-04-23 18:26:02,0.216
2018-04-23 18:26:12,0.216
2018-04-23 18:26:23,0.216
2018-04-23 18:26:34,0.216
2018-04-23 18:26:44,0.216
2018-04-23 18:26:54,0.216
2018-04-23 18:27:05,0.216
2018-04-23 18:27:16,0.216
2018-04-23 18:27:26,0.216
2018-04-23 18:27:37,0.216
2018-04-23 18:27:47,0.216
2018-04-23 18:27:58,0.216
2018-04-23 18:28:09,0.216
2018-04-23 18:28:19,0.216
2018-04-23 18:28:30,0.216
2018-04-23 18:28:40,0.216
2018-04-23 18:28:51,0.216
2018-04-23 18:29:01,0.216
2018-04-23 18:29:13,0.216
2018-04-23 18:29:24,0.216
2018-04-23 18:29:34,0.216
2018-04-23 18:29:45,0.216
2018-04-23 18:29:55,0.216
2018-04-23 18:30:06,0.216
2018-04-23 18:30:17,0.216
2018-04-23 18:30:27,0.216
2018-04-23 18:30:38,0.216
2018-04-23 18:30:49,0.216
2018-04-23 18:30:59,0.216
2018-04-23 18:31:10,0.216
2018-04-23 18:31:21,0.216
2018-04-23 18:31:31,0.216
2018-04-23 18:31:42,0.216
2018-04-23 18:31:53,0.216
2018-04-23 18:32:03,0.216
2018-04-23 18:32:14,0.216
2018-04-23 18:32:29,0.216
2018-04-23 18:32:40,0.216
2018-04-23 18:32:50,0.216
2018-04-23 18:33:01,0.216
2018-04-23 18:33:11,0.216
2018-04-23 18:33:22,0.215
2018-04-23 18:33:32,0.216
2018-04-23 18:33:43,0.216
2018-04-23 18:33:54,0.215
2018-04-23 18:34:04,0.215
2018-04-23 18:34:15,0.216
2018-04-23 18:34:25,0.215
2018-04-23 18:34:36,0.215
2018-04-23 18:34:47,0.215
2018-04-23 18:34:58,0.215
2018-04-23 18:35:08,0.215
2018-04-23 18:35:19,0.215
2018-04-23 18:35:30,0.215
2018-04-23 18:35:40,0.216
2018-04-23 18:35:51,0.215
2018-04-23 18:36:02,0.215
2018-04-23 18:36:12,0.215
2018-04-23 18:36:24,0.216
2018-04-23 18:36:34,0.215
2018-04-23 18:36:45,0.216
2018-04-23 18:36:56,0.215
2018-04-23 18:37:07,0.216
2018-04-23 18:37:17,0.215
2018-04-23 18:37:28,0.216
2018-04-23 18:37:39,0.216
2018-04-23 18:37:49,0.216
2018-04-23 18:38:00,0.215
2018-04-23 18:38:11,0.216
2018-04-23 18:38:22,0.216
2018-04-23 18:38:32,0.215
2018-04-23 18:38:43,0.215
2018-04-23 18:38:54,0.215
