"created_at","data"
2018-05-19 14:00:11,34.54
2018-05-19 14:00:22,34.54
2018-05-19 14:00:33,34.54
2018-05-19 14:00:44,34.53
2018-05-19 14:00:56,34.52
2018-05-19 14:01:07,34.53
2018-05-19 14:01:18,34.52
2018-05-19 14:01:30,34.5
2018-05-19 14:01:41,34.5
2018-05-19 14:01:52,34.5
2018-05-19 14:02:03,34.52
2018-05-19 14:02:15,34.5
2018-05-19 14:02:26,34.5
2018-05-19 14:02:37,34.5
2018-05-19 14:02:48,34.5
2018-05-19 14:03:00,34.49
2018-05-19 14:03:11,34.5
2018-05-19 14:03:22,34.49
2018-05-19 14:03:34,34.5
2018-05-19 14:03:45,34.5
2018-05-19 14:03:56,34.5
2018-05-19 14:04:08,34.49
2018-05-19 14:04:19,34.5
2018-05-19 14:04:31,34.5
2018-05-19 14:04:42,34.5
2018-05-19 14:04:53,34.5
2018-05-19 14:05:04,34.5
2018-05-19 14:05:15,34.5
2018-05-19 14:05:27,34.5
2018-05-19 14:05:38,34.5
2018-05-19 14:05:49,34.5
2018-05-19 14:06:00,34.5
2018-05-19 14:06:12,34.52
2018-05-19 14:06:23,34.52
2018-05-19 14:06:34,34.53
2018-05-19 14:06:45,34.53
2018-05-19 14:06:56,34.54
2018-05-19 14:07:08,34.54
2018-05-19 14:07:19,34.54
2018-05-19 14:07:30,34.54
2018-05-19 14:07:42,34.54
2018-05-19 14:07:53,34.55
2018-05-19 14:08:04,34.54
2018-05-19 14:08:16,34.55
2018-05-19 14:08:27,34.54
2018-05-19 14:08:38,34.55
2018-05-19 14:08:50,34.56
2018-05-19 14:09:01,34.56
2018-05-19 14:09:12,34.56
2018-05-19 14:09:23,34.55
2018-05-19 14:09:35,34.56
2018-05-19 14:09:46,34.56
2018-05-19 14:09:57,34.56
2018-05-19 14:10:08,34.56
2018-05-19 14:10:20,34.56
2018-05-19 14:10:31,34.56
2018-05-19 14:10:42,34.56
2018-05-19 14:10:54,34.56
2018-05-19 14:11:05,34.57
2018-05-19 14:11:17,34.57
2018-05-19 14:11:28,34.57
2018-05-19 14:11:39,34.56
2018-05-19 14:11:51,34.57
2018-05-19 14:12:02,34.56
2018-05-19 14:12:13,34.57
2018-05-19 14:12:24,34.57
2018-05-19 14:12:36,34.58
2018-05-19 14:12:47,34.57
2018-05-19 14:12:58,34.57
2018-05-19 14:13:09,34.58
2018-05-19 14:13:21,34.58
2018-05-19 14:13:32,34.59
2018-05-19 14:13:43,34.59
2018-05-19 14:13:55,34.59
2018-05-19 14:14:06,34.59
2018-05-19 14:14:17,34.59
2018-05-19 14:14:29,34.59
2018-05-19 14:14:40,34.59
2018-05-19 14:14:51,34.61
2018-05-19 14:15:02,34.61
2018-05-19 14:15:14,34.61
2018-05-19 14:15:25,34.62
2018-05-19 14:15:36,34.62
2018-05-19 14:15:47,34.62
2018-05-19 14:15:58,34.62
2018-05-19 14:16:09,34.62
2018-05-19 14:16:21,34.63
2018-05-19 14:16:32,34.63
2018-05-19 14:16:44,34.63
2018-05-19 14:16:55,34.63
2018-05-19 14:17:06,34.63
2018-05-19 14:17:18,34.64
2018-05-19 14:17:29,34.64
2018-05-19 14:17:40,34.64
2018-05-19 14:17:51,34.64
2018-05-19 14:18:03,34.64
2018-05-19 14:18:14,34.64
2018-05-19 14:18:25,34.65
2018-05-19 14:18:37,34.65
2018-05-19 14:18:48,34.65
2018-05-19 14:18:59,34.65
2018-05-19 14:19:10,34.65
2018-05-19 14:19:22,34.65
2018-05-19 14:19:33,34.65
2018-05-19 14:19:45,34.66
2018-05-19 14:19:56,34.66
2018-05-19 14:20:07,34.66
2018-05-19 14:20:19,34.66
2018-05-19 14:20:30,34.66
2018-05-19 14:20:41,34.66
2018-05-19 14:20:53,34.66
2018-05-19 14:21:04,34.68
2018-05-19 14:21:15,34.68
2018-05-19 14:21:27,34.66
2018-05-19 14:21:38,34.68
2018-05-19 14:21:49,34.68
2018-05-19 14:22:00,34.68
2018-05-19 14:22:11,34.68
2018-05-19 14:22:23,34.68
2018-05-19 14:22:34,34.68
2018-05-19 14:22:45,34.68
2018-05-19 14:22:56,34.68
2018-05-19 14:23:08,34.68
2018-05-19 14:23:19,34.68
2018-05-19 14:23:30,34.68
2018-05-19 14:23:42,34.68
2018-05-19 14:23:53,34.68
2018-05-19 14:24:09,34.68
2018-05-19 14:24:20,34.68
2018-05-19 14:24:31,34.7
2018-05-19 14:24:43,34.7
2018-05-19 14:24:54,34.7
2018-05-19 14:25:05,34.7
2018-05-19 14:25:16,34.71
2018-05-19 14:25:28,34.7
2018-05-19 14:25:39,34.7
2018-05-19 14:25:50,34.7
2018-05-19 14:26:02,34.71
2018-05-19 14:26:13,34.7
2018-05-19 14:26:24,34.7
2018-05-19 14:26:35,34.71
2018-05-19 14:26:47,34.7
2018-05-19 14:26:58,34.7
2018-05-19 14:27:09,34.7
2018-05-19 14:27:21,34.68
2018-05-19 14:27:32,34.7
2018-05-19 14:27:43,34.7
2018-05-19 14:27:54,34.7
2018-05-19 14:28:06,34.7
2018-05-19 14:28:17,34.68
2018-05-19 14:28:29,34.68
2018-05-19 14:28:40,34.68
2018-05-19 14:28:51,34.68
2018-05-19 14:29:03,34.68
2018-05-19 14:29:14,34.68
2018-05-19 14:29:25,34.68
2018-05-19 14:29:37,34.66
2018-05-19 14:29:48,34.66
2018-05-19 14:30:00,34.66
2018-05-19 14:30:11,34.66
2018-05-19 14:30:22,34.66
2018-05-19 14:30:34,34.66
2018-05-19 14:30:45,34.66
2018-05-19 14:30:56,34.65
2018-05-19 14:31:08,34.65
2018-05-19 14:31:19,34.65
2018-05-19 14:31:30,34.65
2018-05-19 14:31:42,34.65
2018-05-19 14:31:53,34.64
2018-05-19 14:32:04,34.64
2018-05-19 14:32:16,34.65
2018-05-19 14:32:27,34.64
2018-05-19 14:32:38,34.64
2018-05-19 14:32:50,34.63
2018-05-19 14:33:01,34.64
2018-05-19 14:33:13,34.63
2018-05-19 14:33:24,34.64
2018-05-19 14:33:35,34.63
2018-05-19 14:33:47,34.63
2018-05-19 14:33:58,34.63
2018-05-19 14:34:09,34.63
2018-05-19 14:34:20,34.62
2018-05-19 14:34:32,34.63
2018-05-19 14:34:43,34.62
2018-05-19 14:34:54,34.62
2018-05-19 14:35:06,34.61
2018-05-19 14:35:17,34.61
2018-05-19 14:35:28,34.61
2018-05-19 14:35:40,34.61
2018-05-19 14:35:51,34.61
2018-05-19 14:36:02,34.61
2018-05-19 14:36:13,34.61
2018-05-19 14:36:25,34.61
2018-05-19 14:36:36,34.61
2018-05-19 14:36:47,34.61
2018-05-19 14:36:58,34.61
2018-05-19 14:37:10,34.61
2018-05-19 14:37:21,34.61
2018-05-19 14:37:32,34.61
2018-05-19 14:37:43,34.59
2018-05-19 14:37:55,34.61
2018-05-19 14:38:06,34.61
2018-05-19 14:38:17,34.61
2018-05-19 14:38:29,34.61
2018-05-19 14:38:40,34.61
2018-05-19 14:38:51,34.59
2018-05-19 14:39:02,34.61
2018-05-19 14:39:13,34.61
2018-05-19 14:39:25,34.61
2018-05-19 14:39:36,34.61
2018-05-19 14:39:47,34.61
2018-05-19 14:39:58,34.61
2018-05-19 14:40:10,34.61
2018-05-19 14:40:21,34.61
2018-05-19 14:40:32,34.61
2018-05-19 14:40:43,34.61
2018-05-19 14:40:54,34.61
2018-05-19 14:41:05,34.61
2018-05-19 14:41:17,34.61
2018-05-19 14:41:28,34.59
2018-05-19 14:41:39,34.61
2018-05-19 14:41:51,34.61
2018-05-19 14:42:02,34.61
2018-05-19 14:42:13,34.59
2018-05-19 14:42:24,34.61
2018-05-19 14:42:36,34.59
2018-05-19 14:42:47,34.61
2018-05-19 14:42:58,34.61
2018-05-19 14:43:10,34.61
2018-05-19 14:43:21,34.59
2018-05-19 14:43:32,34.61
2018-05-19 14:43:43,34.59
2018-05-19 14:43:55,34.59
2018-05-19 14:44:06,34.59
2018-05-19 14:44:18,34.59
2018-05-19 14:44:29,34.61
2018-05-19 14:44:40,34.59
2018-05-19 14:44:51,34.59
2018-05-19 14:45:03,34.59
2018-05-19 14:45:14,34.59
2018-05-19 14:45:26,34.59
2018-05-19 14:45:37,34.59
2018-05-19 14:45:48,34.59
2018-05-19 14:45:59,34.59
2018-05-19 14:46:10,34.61
2018-05-19 14:46:22,34.61
2018-05-19 14:46:33,34.59
2018-05-19 14:46:44,34.61
2018-05-19 14:46:56,34.61
2018-05-19 14:47:07,34.61
2018-05-19 14:47:18,34.61
2018-05-19 14:47:30,34.62
2018-05-19 14:47:41,34.61
2018-05-19 14:47:52,34.62
2018-05-19 14:48:03,34.62
2018-05-19 14:48:15,34.62
2018-05-19 14:48:26,34.62
2018-05-19 14:48:37,34.62
2018-05-19 14:48:48,34.62
2018-05-19 14:48:59,34.62
2018-05-19 14:49:11,34.63
2018-05-19 14:49:22,34.64
2018-05-19 14:49:33,34.64
2018-05-19 14:49:44,34.64
2018-05-19 14:49:56,34.64
2018-05-19 14:50:07,34.64
2018-05-19 14:50:18,34.65
2018-05-19 14:50:29,34.65
2018-05-19 14:50:41,34.65
2018-05-19 14:50:52,34.66
2018-05-19 14:51:08,34.66
2018-05-19 14:51:19,34.66
2018-05-19 14:51:30,34.66
2018-05-19 14:51:42,34.66
2018-05-19 14:51:53,34.68
2018-05-19 14:52:04,34.68
2018-05-19 14:52:15,34.68
2018-05-19 14:52:27,34.68
2018-05-19 14:52:38,34.68
2018-05-19 14:52:49,34.68
2018-05-19 14:53:00,34.68
2018-05-19 14:53:12,34.68
2018-05-19 14:53:23,34.68
2018-05-19 14:53:34,34.7
2018-05-19 14:53:46,34.7
2018-05-19 14:53:57,34.7
2018-05-19 14:54:08,34.7
2018-05-19 14:54:20,34.71
2018-05-19 14:54:31,34.71
2018-05-19 14:54:42,34.71
2018-05-19 14:54:54,34.71
2018-05-19 14:55:05,34.7
2018-05-19 14:55:16,34.71
2018-05-19 14:55:28,34.71
2018-05-19 14:55:39,34.71
2018-05-19 14:55:50,34.72
2018-05-19 14:56:02,34.72
2018-05-19 14:56:13,34.71
2018-05-19 14:56:24,34.73
2018-05-19 14:56:36,34.72
2018-05-19 14:56:47,34.72
2018-05-19 14:56:58,34.73
2018-05-19 14:57:10,34.73
2018-05-19 14:57:21,34.73
2018-05-19 14:57:33,34.72
2018-05-19 14:57:44,34.73
2018-05-19 14:57:55,34.72
2018-05-19 14:58:06,34.73
2018-05-19 14:58:18,34.73
2018-05-19 14:58:29,34.73
2018-05-19 14:58:40,34.73
2018-05-19 14:58:51,34.73
2018-05-19 14:59:02,34.73
2018-05-19 14:59:13,34.73
2018-05-19 14:59:25,34.73
2018-05-19 14:59:36,34.74
2018-05-19 14:59:47,34.74
2018-05-19 14:59:58,34.75
2018-05-19 15:00:10,34.75
2018-05-19 15:00:21,34.75
2018-05-19 15:00:32,34.75
2018-05-19 15:00:43,34.75
2018-05-19 15:00:54,34.75
2018-05-19 15:01:06,34.77
2018-05-19 15:01:17,34.77
2018-05-19 15:01:29,34.77
2018-05-19 15:01:40,34.78
